order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDC02358,2018-03-11,10:11:49,Breakfast,NS,"[('Pancake', 5), ('Eggs', 4), ('Coffee', 6), ('Cereal', 7)]",401.25,-37.8031011,144.9633841,0,6.987,13.536291
ORDI03901,2018-04-27,11:53:14,Breakfast,NS,"[('Pancake', 3), ('Cereal', 9), ('Eggs', 7)]",415.75,-37.7967403,144.9511115,0,7.984,13.329578
ORDJ03554,2018-09-30,16:57:27,Dinner,TP,"[('Pasta', 3), ('Salmon', 1), ('Shrimp', 2), ('Fish&Chips', 6)]",441.5,-37.801015,144.9870425,0,10.746,16.204373
ORDI07869,2018-08-16,15:26:11,Lunch,NS,"[('Burger', 4), ('Chicken', 1), ('Salad', 4), ('Fries', 8), ('Steak', 6)]",590.8,-37.8112366,145.0073593,0,10.09,15.3996512
ORDK08566,2018-02-04,09:00:50,Breakfast,BK,"[('Eggs', 1), ('Cereal', 7)]",169.0,-37.8195788,144.9601494,0,8.105,15.5861882
ORDX04215,2018-04-14,11:22:49,Breakfast,BK,"[('Cereal', 10), ('Coffee', 4), ('Pancake', 10)]",482.5,-37.8179477,144.9934677,0,5.361,12.8093889
ORDY04732,2018-06-10,13:14:21,Lunch,TP,"[('Fries', 9), ('Steak', 3), ('Chicken', 8)]",499.0,-37.8142068,144.9638208,0,8.037,13.7240941
ORDJ02556,2018-07-09,14:15:12,Lunch,TP,"[('Salad', 2), ('Chicken', 6), ('Burger', 8)]",474.4,-37.8223225,145.0001699,0,10.553,13.751479007082047
ORDC09999,2018-06-03,13:04:13,Lunch,NS,"[('Fries', 1), ('Steak', 4), ('Salad', 8)]",329.6,-37.7996445,144.9700446,0,6.206,13.9208479
ORDB04125,2018-07-09,14:15:12,Lunch,TP,"[('Steak', 9), ('Chicken', 3), ('Salad', 6)]",604.2,-37.8247896,144.982697,0,8.843,12.1329578
ORDC05347,2018-09-29,16:57:27,Dinner,NS,"[('Shrimp', 3), ('Fish&Chips', 3), ('Pasta', 9), ('Salmon', 10)]",924.5,-37.8033485,144.9526442,0,7.987,16.1278284
ORDJ04989,2018-01-10,08:10:08,Breakfast,TP,"[('Pancake', 6), ('Eggs', 2), ('Coffee', 3), ('Cereal', 1)]",233.0,-37.8031312,144.929427,1,11.393,7.0162696
ORDJ06621,2018-02-02,09:00:50,Breakfast,TP,"[('Cereal', 3), ('Coffee', 5), ('Eggs', 10)]",320.5,-37.8154348,144.9628158,0,7.968,11.0311131
ORDC07273,2018-01-20,08:30:25,Breakfast,NS,"[('Eggs', 1), ('Cereal', 7)]",169.0,-37.8203326,144.9640349,0,8.877,15.2909401
ORDK07234,2018-06-29,13:54:55,Lunch,BK,"[('Salad', 8), ('Burger', 9), ('Chicken', 5)]",576.6,-37.8259518,145.012286,0,5.16,11.0481899
ORDI10665,2018-11-27,18:59:09,Dinner,NS,"[('Fish&Chips', 7), ('Pasta', 3)]",327.5,-37.8186074,145.0053569,0,10.621,16.4202822
ORDB02058,2018-08-02,15:05:54,Lunch,TP,"[('Fries', 5), ('Steak', 8), ('Chicken', 4)]",548.0,-37.7997915,144.9549504,0,9.831,13.0291322
ORDX04619,2018-03-10,10:11:49,Breakfast,BK,"[('Eggs', 1), ('Pancake', 1)]",46.25,-37.8233255,144.9762652,0,7.369,14.9564431
ORDC02499,2018-06-17,13:34:38,Lunch,NS,"[('Salad', 3), ('Steak', 10), ('Fries', 10)]",621.6,-37.801844,144.9813581,0,7.114,14.3541942
ORDK06075,2018-11-14,18:28:43,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 3), ('Shrimp', 2), ('Pasta', 10)]",775.0,-37.801069,144.9638735,0,7.917,15.0068281
ORDY00886,2018-05-01,11:53:14,Breakfast,TP,"[('Cereal', 4), ('Pancake', 8)]",278.0,-37.8045049,145.002706,0,12.497,14.9222137
ORDJ09775,2018-12-24,19:49:51,Dinner,TP,"[('Shrimp', 5), ('Salmon', 5), ('Pasta', 3), ('Fish&Chips', 1)]",592.5,-37.8187328,145.0038814,0,10.959,14.6516525
ORDA01671,2018-06-16,13:24:30,Lunch,BK,"[('Fries', 7), ('Steak', 4), ('Salad', 2), ('Burger', 3)]",391.4,-37.8128426,145.0105729,0,3.588,11.2526296
ORDY07869,2018-02-22,09:41:24,Breakfast,TP,"[('Coffee', 8), ('Pancake', 2), ('Cereal', 9), ('Eggs', 9)]",495.5,-37.80826,144.9567332,0,9.104,11.5914259
ORDZ09294,2018-02-10,09:10:59,Breakfast,NS,"[('Cereal', 2), ('Coffee', 3), ('Pancake', 5)]",185.75,-37.8042644,144.9713938,0,7.023,13.6100451
ORDJ09765,2018-09-18,16:37:10,Dinner,TP,"[('Salmon', 2), ('Fish&Chips', 4), ('Pasta', 1)]",249.5,-37.8179002,144.9896816,0,9.685,13.9261041
ORDC11036,2018-01-13,08:20:16,Breakfast,NS,"[('Eggs', 2), ('Cereal', 10)]",254.0,-37.8191873,144.9876191,1,9.164,8.0611007
ORDI07530,2018-09-15,16:27:02,Dinner,NS,"[('Shrimp', 8), ('Salmon', 5), ('Pasta', 3)]",719.5,-37.8158055,144.9582047,0,8.543,16.512708886201345
ORDC05781,2018-03-14,10:21:58,Breakfast,NS,"[('Eggs', 4), ('Coffee', 1), ('Pancake', 3)]",168.25,-37.8211305,144.9833823,0,9.249,14.4855299
ORDJ00583,2018-03-13,10:21:58,Breakfast,TP,"[('Coffee', 10), ('Pancake', 2), ('Cereal', 6)]",249.5,-37.8254389,144.9812539,0,9.026,11.9523515
ORDK09436,2018-02-11,09:21:07,Breakfast,BK,"[('Eggs', 5), ('Coffee', 2), ('Cereal', 10), ('Pancake', 10)]",577.5,-37.8100401,144.9694657,0,6.969,14.2364566
ORDZ07796,2018-04-18,11:32:57,Breakfast,NS,"[('Pancake', 7), ('Cereal', 8), ('Eggs', 10), ('Coffee', 9)]",625.25,-37.8133334,144.9739012,0,7.662,12.8384042
ORDY10953,2018-03-30,10:52:23,Breakfast,TP,"[('Eggs', 10), ('Pancake', 7), ('Cereal', 7)]",536.75,-37.8141853,144.9632217,0,8.018,10.8507695
ORDZ10943,2018-12-24,19:49:51,Dinner,NS,"[('Fish&Chips', 1), ('Salmon', 2), ('Pasta', 7), ('Shrimp', 10)]",849.5,-37.8185493,145.0032351,0,10.446,16.6775526
ORDJ06268,2018-02-12,09:21:07,Breakfast,TP,"[('Pancake', 5), ('Cereal', 8)]",289.25,-37.8145737,144.9718826,0,8.382,11.11965966106374
ORDY03747,2018-08-20,15:36:20,Lunch,TP,"[('Chicken', 6), ('Fries', 5)]",252.0,-37.8050204,144.9556661,0,9.412,13.0438146
ORDX01550,2018-06-15,13:24:30,Lunch,BK,"[('Chicken', 3), ('Burger', 10), ('Salad', 9), ('Steak', 4), ('Fries', 6)]",812.8,-37.8075989,144.9987538,0,4.561,10.7599696
ORDI02861,2018-11-11,18:18:35,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 6)]",251.0,-37.7996716,144.9254114,0,10.355,18.6013031
ORDZ07722,2018-10-26,17:48:10,Dinner,NS,"[('Shrimp', 6), ('Pasta', 5)]",461.5,-37.8094765,144.9638006,0,7.401,13.6774429
ORDJ06963,2018-07-21,14:35:29,Lunch,TP,"[('Steak', 2), ('Burger', 6)]",276.0,-37.807841,144.938431,0,10.38,15.4469283
ORDA00710,2018-05-24,12:43:56,Lunch,BK,"[('Steak', 10), ('Salad', 4), ('Burger', 4)]",642.8,-37.8223824,144.9798417,0,6.968,13.3993481
ORDI03248,2018-04-19,11:32:57,Breakfast,NS,"[('Eggs', 3), ('Pancake', 4)]",163.0,-37.8134608,144.9739593,0,7.678,12.5901179
ORDA02179,2018-05-20,12:33:48,Lunch,BK,"[('Burger', 3), ('Chicken', 5), ('Fries', 5), ('Steak', 4)]",493.0,-37.802139,144.9570486,0,8.214,16.8385371
ORDC03744,2018-01-18,08:30:25,Breakfast,NS,"[('Coffee', 6), ('Pancake', 6), ('Cereal', 7)]",337.5,-37.812071,145.0156606,1,11.079,8.5306449
ORDI08226,2018-07-15,14:25:21,Lunch,NS,"[('Steak', 5), ('Chicken', 4)]",353.0,-37.7990471,144.9355884,0,7.291,14.9433794
ORDB06128,2018-04-20,11:32:57,Breakfast,TP,"[('Eggs', 5), ('Coffee', 8), ('Pancake', 6), ('Cereal', 2)]",357.5,-37.8062361,144.9579862,0,9.277,11.8390313
ORDJ02311,2018-07-01,13:54:55,Lunch,TP,"[('Chicken', 2), ('Fries', 5)]",124.0,-37.8153597,144.9666296,0,7.992,12.6961313
ORDB10426,2018-05-15,12:23:39,Lunch,TP,"[('Chicken', 9), ('Fries', 8), ('Steak', 1), ('Burger', 10), ('Salad', 8)]",876.6,-37.821258,145.005661,0,11.139,14.1574928
ORDI04969,2018-05-06,12:03:22,Lunch,NS,"[('Salad', 5), ('Fries', 2)]",110.0,-37.8153813,144.9909646,0,9.214,17.1018387
ORDY09528,2018-11-04,18:08:27,Dinner,TP,"[('Pasta', 6), ('Shrimp', 4), ('Fish&Chips', 3)]",486.0,-37.8187901,144.9529565,0,8.562,14.64139
ORDB07534,2018-06-27,13:54:55,Lunch,TP,"[('Burger', 5), ('Fries', 7), ('Chicken', 10)]",559.0,-37.8254573,144.9847934,0,8.999,12.3404419
ORDZ10181,2018-02-02,09:00:50,Breakfast,NS,"[('Pancake', 10), ('Cereal', 9), ('Coffee', 8)]",491.5,-37.8160013,144.9395197,0,9.849,15.0238709
ORDA06985,2018-07-01,13:54:55,Lunch,BK,"[('Burger', 6), ('Fries', 2), ('Steak', 9), ('Chicken', 5)]",775.0,-37.801931,144.9377721,0,11.206,20.0557863
ORDK04609,2018-09-17,16:37:10,Dinner,BK,"[('Shrimp', 7), ('Salmon', 2)]",460.0,-37.8196347,145.0083119,0,4.197,10.857768460870414
ORDX05333,2018-12-27,20:00:00,Dinner,BK,"[('Pasta', 9), ('Shrimp', 6), ('Salmon', 10)]",981.5,-37.8177909,144.9321877,0,10.632,17.2099183
ORDA01092,2018-06-09,13:14:21,Lunch,BK,"[('Chicken', 9), ('Burger', 5), ('Salad', 3), ('Steak', 4)]",674.6,-37.8024563,145.0096551,0,4.374,13.2746315
ORDI09800,2018-08-14,15:26:11,Lunch,NS,"[('Burger', 8), ('Fries', 4), ('Steak', 9), ('Salad', 3)]",752.6,-37.8129024,144.9723661,0,7.668,13.7854778
ORDK07464,2018-02-10,09:10:59,Breakfast,BK,"[('Cereal', 1), ('Eggs', 7)]",175.0,-37.8090317,144.9662126,0,7.174,14.258973
ORDI06338,2018-12-17,19:39:43,Dinner,NS,"[('Salmon', 6), ('Shrimp', 2), ('Fish&Chips', 2)]",424.0,-37.8073732,144.9503176,0,8.536,14.5724358
ORDJ09248,2018-06-15,13:24:30,Lunch,TP,"[('Chicken', 9), ('Steak', 6), ('Burger', 4), ('Fries', 8)]",778.0,-37.8135115,144.9655921,0,8.203,11.8879133
ORDB05400,2018-12-16,19:29:34,Dinner,TP,"[('Salmon', 4), ('Pasta', 6), ('Shrimp', 4)]",545.0,-37.8245704,144.9458233,0,8.95,14.2250581
ORDK06416,2018-06-14,13:24:30,Lunch,BK,"[('Steak', 8), ('Fries', 10)]",480.0,-37.8095146,144.963777,0,7.392,13.3207673
ORDZ07002,2018-11-03,18:08:27,Dinner,NS,"[('Shrimp', 7), ('Salmon', 4), ('Fish&Chips', 7), ('Pasta', 4)]",897.0,-37.8101255,144.9960895,0,9.085,17.0830566
ORDA10526,2018-09-14,16:27:02,Dinner,BK,"[('Shrimp', 3), ('Salmon', 10)]",572.0,-37.8138504,144.9573018,0,8.146,15.046503428389013
ORDK03005,2018-11-26,18:49:00,Dinner,BK,"[('Salmon', 7), ('Fish&Chips', 7), ('Pasta', 2)]",587.0,-37.8095956,144.9638143,0,7.384,14.0667354
ORDJ05703,2018-06-20,13:34:38,Lunch,TP,"[('Burger', 8), ('Steak', 8), ('Salad', 7), ('Fries', 8), ('Chicken', 7)]",1048.4,-37.8039058,144.9978162,0,11.42,14.409893
ORDY08715,2018-09-21,16:47:19,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 10), ('Salmon', 6)]",1082.0,-37.8203171,144.9577081,0,7.931,12.3976981
ORDJ02697,2018-12-22,19:49:51,Dinner,TP,"[('Fish&Chips', 5), ('Pasta', 7), ('Salmon', 3)]",490.5,-37.8184144,144.9473841,0,9.174,14.2828079
ORDK03314,2018-04-27,11:53:14,Breakfast,BK,"[('Coffee', 5), ('Cereal', 3), ('Pancake', 9), ('Eggs', 6)]",450.75,-37.7999791,144.9944009,0,5.724,10.6373803
ORDB09728,2018-01-28,08:50:42,Breakfast,TP,"[('Coffee', 4), ('Cereal', 2), ('Eggs', 6)]",204.0,-37.8238298,144.9434817,0,9.198,13.0483798
ORDI02200,2018-04-27,11:43:05,Breakfast,NS,"[('Eggs', 4), ('Pancake', 6), ('Coffee', 2)]",248.5,-37.8119045,145.0035363,0,9.883,14.8287584
ORDC08037,2018-08-09,15:16:03,Lunch,NS,"[('Steak', 1), ('Chicken', 9), ('Burger', 3)]",426.0,-37.8068272,144.9378833,0,10.381,15.6116636
ORDC04555,2018-12-31,20:00:00,Dinner,NS,"[('Salmon', 1), ('Pasta', 4)]",151.0,-37.8027978,145.0067929,0,9.654,15.7651263
ORDC03302,2018-10-28,17:58:18,Dinner,NS,"[('Fish&Chips', 5), ('Shrimp', 1), ('Pasta', 6), ('Salmon', 1)]",435.0,-37.8213193,144.9908534,0,9.6,17.4205026
ORDJ04096,2018-09-03,16:06:45,Dinner,TP,"[('Fish&Chips', 6), ('Pasta', 4), ('Shrimp', 7), ('Salmon', 5)]",903.0,-37.8072613,144.9781425,0,9.513,13.2873942
ORDJ00404,2018-10-17,17:38:01,Dinner,TP,"[('Shrimp', 6), ('Pasta', 5)]",461.5,-37.8184728,144.9981552,0,10.424,14.4314509
ORDB09488,2018-02-27,09:51:32,Breakfast,TP,"[('Pancake', 2), ('Eggs', 7), ('Coffee', 6)]",247.5,-37.8153783,144.9773321,0,8.672,11.9858745
ORDI10796,2018-04-25,11:43:05,Breakfast,NS,"[('Pancake', 2), ('Coffee', 5)]",86.0,-37.8192632,144.9526931,0,9.311,13.7747242
ORDY00180,2018-12-20,19:39:43,Dinner,TP,"[('Shrimp', 7), ('Salmon', 9), ('Fish&Chips', 10)]",1097.0,-37.8093376,144.9491223,0,9.52,13.6019279
ORDX03950,2018-09-01,15:56:37,Lunch,BK,"[('Chicken', 3), ('Salad', 3), ('Burger', 3), ('Fries', 7), ('Steak', 1)]",369.6,-37.8170244,144.9530683,0,8.681,16.9878592
ORDB01463,2018-06-09,13:14:21,Lunch,TP,"[('Burger', 9), ('Steak', 6), ('Chicken', 10), ('Fries', 5)]",929.0,-37.7998153,144.9886964,0,11.045,16.0384656
ORDZ03242,2018-08-09,15:16:03,Lunch,NS,"[('Fries', 4), ('Burger', 3), ('Salad', 1), ('Steak', 4), ('Chicken', 4)]",466.2,-37.8225056,144.9556357,0,9.54,14.8412905
ORDZ07977,2018-09-03,16:06:45,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 7)]",327.0,-37.8115397,144.9720273,0,7.496,13.2895728
ORDA01161,2018-11-20,18:38:52,Dinner,BK,"[('Salmon', 8), ('Shrimp', 10), ('Pasta', 8)]",1088.0,-37.8263024,145.0186793,0,5.247,12.1614429
ORDB06253,2018-01-20,08:30:25,Breakfast,TP,"[('Eggs', 1), ('Cereal', 5)]",127.0,-37.8041952,144.9746456,0,9.74,14.0128311
ORDB07502,2018-06-05,13:04:13,Lunch,TP,"[('Chicken', 4), ('Burger', 4), ('Steak', 10)]",702.0,-37.8041336,144.9442617,0,10.162,13.4863839
ORDJ06856,2018-12-14,19:29:34,Dinner,TP,"[('Shrimp', 3), ('Pasta', 8), ('Fish&Chips', 9), ('Salmon', 1)]",738.0,-37.8117045,144.9406911,0,10.077,14.1163722
ORDA10701,2018-05-26,12:43:56,Lunch,BK,"[('Fries', 7), ('Burger', 6), ('Chicken', 5)]",430.0,-37.8178522,145.014074,0,4.269,12.1720461
ORDJ07455,2018-05-22,12:33:48,Lunch,TP,"[('Salad', 3), ('Chicken', 4), ('Burger', 1)]",210.6,-37.8205244,144.9575339,0,7.94,11.4618742
ORDK09699,2018-09-18,16:37:10,Dinner,BK,"[('Salmon', 6), ('Shrimp', 10), ('Pasta', 10), ('Fish&Chips', 10)]",1411.0,-37.8148464,145.0029943,0,4.236,10.9278755
ORDC00860,2018-09-24,16:47:19,Dinner,NS,"[('Salmon', 1), ('Shrimp', 1), ('Pasta', 10), ('Fish&Chips', 4)]",510.0,-37.8108053,144.9478465,0,6.38,12.326547336261072
ORDB02962,2018-11-10,18:18:35,Dinner,TP,"[('Pasta', 2), ('Shrimp', 5), ('Salmon', 4)]",489.0,-37.8196704,145.0100186,0,11.483,16.2242414
ORDK06277,2018-05-01,11:53:14,Breakfast,BK,"[('Cereal', 10), ('Pancake', 3)]",282.75,-37.8059833,144.9580873,0,7.883,12.6965781
ORDX10812,2018-03-24,10:42:15,Breakfast,BK,"[('Eggs', 3), ('Cereal', 5), ('Coffee', 8)]",231.0,-37.8191823,144.9850962,0,6.228,13.6500258
ORDZ08843,2018-12-17,19:39:43,Dinner,NS,"[('Salmon', 3), ('Fish&Chips', 3), ('Shrimp', 4)]",444.0,-37.8061523,144.9514963,0,8.422,14.436815733670295
ORDB08362,2018-12-18,19:39:43,Dinner,TP,"[('Salmon', 1), ('Fish&Chips', 4)]",181.0,-37.8078839,144.9497582,0,9.532,13.3741867
ORDZ10976,2018-01-14,08:20:16,Breakfast,NS,"[('Eggs', 3), ('Pancake', 10), ('Coffee', 7)]",361.0,-37.8025592,144.9456,1,8.591,7.7850649
ORDC03375,2018-09-27,16:57:27,Dinner,NS,"[('Pasta', 1), ('Salmon', 9), ('Shrimp', 7), ('Fish&Chips', 8)]",1054.5,-37.7998088,145.0185442,0,10.799,17.4855457
ORDZ04934,2018-10-02,17:07:36,Dinner,NS,"[('Pasta', 8), ('Fish&Chips', 7), ('Salmon', 4)]",629.0,-37.813942,144.9844808,0,8.542,14.1939694
ORDI09656,2018-07-04,14:05:04,Lunch,NS,"[('Chicken', 8), ('Fries', 7)]",340.0,-37.8041839,145.0028001,0,9.338,14.901158740763544
ORDX09230,2018-11-17,18:38:52,Dinner,BK,"[('Pasta', 10), ('Salmon', 5)]",480.0,-37.8069338,144.9502481,0,8.784,17.7028698
ORDK04902,2018-01-24,08:40:33,Breakfast,BK,"[('Eggs', 9), ('Cereal', 4)]",282.0,-37.8274091,145.013615,0,7.087,12.0603593
ORDC10834,2018-10-21,17:38:01,Dinner,NS,"[('Fish&Chips', 10), ('Pasta', 4)]",460.0,-37.8075181,144.9918088,0,8.473,16.6052273
ORDZ01058,2018-06-19,13:34:38,Lunch,NS,"[('Salad', 7), ('Steak', 5), ('Chicken', 6), ('Burger', 6)]",723.4,-37.8216207,145.003319,0,10.715,16.0525411
ORDZ04451,2018-02-08,09:10:59,Breakfast,NS,"[('Eggs', 9), ('Coffee', 10), ('Pancake', 4), ('Cereal', 1)]",391.0,-37.8173459,144.9658029,0,8.387,13.0608966
ORDC07840,2018-01-05,08:00:00,Breakfast,NS,"[('Coffee', 10), ('Eggs', 9), ('Cereal', 9)]",462.0,-37.800297,144.9601679,1,7.063,6.6536843
ORDY06415,2018-09-19,16:37:10,Dinner,TP,"[('Shrimp', 2), ('Pasta', 9), ('Fish&Chips', 4), ('Salmon', 8)]",823.5,-37.8035448,145.003545,0,11.931,15.5790358
ORDX05556,2018-07-06,14:05:04,Lunch,BK,"[('Steak', 8), ('Fries', 7), ('Salad', 8), ('Burger', 10)]",891.6,-37.8054866,144.9882968,0,5.652,12.0001338
ORDI00137,2018-10-25,17:48:10,Dinner,NS,"[('Pasta', 3), ('Salmon', 5), ('Shrimp', 8), ('Fish&Chips', 2)]",789.5,-37.8106838,144.9598484,0,7.783,13.4349375
ORDJ07532,2018-05-11,12:13:31,Lunch,TP,"[('Salad', 5), ('Steak', 1), ('Chicken', 1), ('Burger', 5)]",318.0,-37.8245778,145.0111849,0,11.578,14.6927469
ORDX04195,2018-10-02,17:07:36,Dinner,BK,"[('Fish&Chips', 8), ('Shrimp', 2), ('Salmon', 7), ('Pasta', 8)]",895.0,-37.8121645,144.9853106,0,5.64,12.22712
ORDC00621,2018-04-04,11:02:32,Breakfast,NS,"[('Eggs', 5), ('Coffee', 9)]",177.5,-37.8238502,144.9836936,0,9.308,14.2652625
ORDI00166,2018-07-29,14:55:46,Lunch,NS,"[('Burger', 4), ('Steak', 6), ('Fries', 4), ('Salad', 9), ('Chicken', 9)]",884.8,-37.8218713,144.9506416,0,9.715,16.77884
ORDZ01256,2018-05-08,12:13:31,Lunch,NS,"[('Chicken', 3), ('Fries', 5)]",156.0,-37.7934454,144.9363949,0,9.889,15.8880598
ORDI08039,2018-12-30,20:00:00,Dinner,NS,"[('Pasta', 2), ('Salmon', 1), ('Shrimp', 10), ('Fish&Chips', 5)]",811.0,-37.8159777,144.9383006,0,9.948,17.5527837
ORDX02791,2018-12-13,19:29:34,Dinner,BK,"[('Pasta', 4), ('Fish&Chips', 2), ('Shrimp', 5), ('Salmon', 8)]",778.0,-37.8150414,144.9917019,0,5.272,11.8256181
ORDJ03117,2018-07-04,14:05:04,Lunch,TP,"[('Salad', 2), ('Burger', 5), ('Fries', 2), ('Steak', 2)]",303.4,-37.8214441,144.9635867,0,7.353,10.8657686
ORDJ09015,2018-07-19,14:35:29,Lunch,TP,"[('Burger', 5), ('Fries', 9), ('Chicken', 8), ('Steak', 5), ('Salad', 5)]",830.0,-37.8056962,144.9772251,0,9.576,12.8033843
ORDB01411,2018-04-28,11:53:14,Breakfast,TP,"[('Cereal', 8), ('Eggs', 4), ('Pancake', 9)]",474.25,-37.8046076,144.9492808,0,9.767,13.9825202
ORDB01548,2018-11-08,18:18:35,Dinner,TP,"[('Pasta', 3), ('Shrimp', 8), ('Salmon', 9), ('Fish&Chips', 3)]",988.5,-37.8115493,144.9832912,0,9.375,13.6530574
ORDX10226,2018-11-18,18:38:52,Dinner,BK,"[('Salmon', 2), ('Shrimp', 7)]",460.0,-37.8000976,144.9699674,0,7.553,16.909178660830342
ORDJ10222,2018-01-20,08:30:25,Breakfast,TP,"[('Pancake', 2), ('Eggs', 3), ('Cereal', 9), ('Coffee', 8)]",363.5,-37.811367,144.937068,0,10.898,14.568786
ORDJ03749,2018-06-19,13:34:38,Lunch,TP,"[('Steak', 9), ('Chicken', 8), ('Fries', 2), ('Burger', 3)]",778.0,-37.8218347,145.0032785,0,10.855,14.1021132
ORDY07416,2018-05-01,11:53:14,Breakfast,TP,"[('Eggs', 8), ('Cereal', 6)]",302.0,-37.8043607,144.9706485,0,9.917,12.453549222616429
ORDA02217,2018-06-03,13:04:13,Lunch,BK,"[('Burger', 5), ('Salad', 4)]",223.8,-37.8164041,144.9709417,0,7.085,15.1779424
ORDZ10519,2018-12-30,20:00:00,Dinner,NS,"[('Salmon', 9), ('Pasta', 4), ('Fish&Chips', 1), ('Shrimp', 10)]",1054.0,-37.8160109,144.9381137,0,9.942,18.1453549
ORDC08384,2018-07-10,14:15:12,Lunch,NS,"[('Steak', 5), ('Fries', 10)]",345.0,-37.8058959,144.9430475,0,9.166,14.2400335
ORDY00603,2018-06-14,13:24:30,Lunch,TP,"[('Salad', 9), ('Burger', 1)]",185.8,-37.7997444,144.9685314,0,9.988,13.6065237
ORDA10654,2018-06-24,13:44:47,Lunch,BK,"[('Burger', 1), ('Fries', 10), ('Steak', 8), ('Salad', 8)]",648.6,-37.8245784,144.9887206,0,6.414,14.6747702
ORDJ06895,2018-12-14,19:29:34,Dinner,TP,"[('Salmon', 4), ('Shrimp', 4), ('Pasta', 5)]",517.5,-37.8002432,144.9623784,0,9.724,13.59931
ORDK03347,2018-03-16,10:21:58,Breakfast,BK,"[('Coffee', 4), ('Pancake', 8), ('Eggs', 8)]",400.0,-37.8134369,144.9896395,0,5.367,10.0059428
ORDK10990,2018-06-29,13:54:55,Lunch,BK,"[('Fries', 3), ('Burger', 8), ('Steak', 2)]",374.0,-37.8181237,144.9850794,0,6.193,12.1893863
ORDX05029,2018-05-07,12:03:22,Lunch,BK,"[('Burger', 4), ('Steak', 5), ('Salad', 4)]",417.8,-37.8047461,144.9285066,0,10.764,16.240088
ORDZ00655,2018-03-20,10:32:06,Breakfast,NS,"[('Cereal', 9), ('Eggs', 10), ('Coffee', 10), ('Pancake', 6)]",629.5,-37.8095602,144.9574876,0,7.941,13.1467043
ORDJ08076,2018-04-21,11:32:57,Breakfast,TP,"[('Pancake', 9), ('Coffee', 8)]",278.25,-37.8188818,144.9531234,0,8.53,13.4744723
ORDA07141,2018-10-18,17:38:01,Dinner,BK,"[('Shrimp', 3), ('Pasta', 8)]",382.0,-37.8182545,144.9669671,0,7.541,14.2869682
ORDK07577,2018-11-29,18:59:09,Dinner,BK,"[('Salmon', 1), ('Shrimp', 3)]",203.0,-37.8149416,144.9661241,0,7.702,14.8584861
ORDI00549,2018-01-26,08:50:42,Breakfast,NS,"[('Pancake', 10), ('Eggs', 4)]",330.5,-37.8060886,144.9288979,0,10.51,16.0041362
ORDZ10044,2018-06-28,13:54:55,Lunch,NS,"[('Steak', 7), ('Salad', 2), ('Fries', 2), ('Chicken', 7)]",597.4,-37.8026378,144.9454626,0,8.611,14.2608051
ORDC09077,2018-10-12,17:27:53,Dinner,NS,"[('Pasta', 5), ('Shrimp', 2), ('Fish&Chips', 6), ('Salmon', 9)]",824.5,-37.8239545,144.984625,0,9.397,15.444412054666374
ORDC02872,2018-06-01,12:54:05,Lunch,NS,"[('Burger', 1), ('Salad', 7)]",151.4,-37.8098909,144.9357328,0,10.039,15.625594659756622
ORDC03721,2018-09-23,16:47:19,Dinner,NS,"[('Shrimp', 8), ('Fish&Chips', 9), ('Pasta', 10)]",1022.0,-37.8089317,144.9489188,0,8.846,16.5289898
ORDJ03888,2018-12-16,19:29:34,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 4), ('Pasta', 1), ('Salmon', 6)]",699.5,-37.8003359,144.9749034,0,10.137,15.6029987
ORDJ09662,2018-08-17,15:36:20,Lunch,TP,"[('Salad', 7), ('Steak', 2), ('Chicken', 10)]",530.4,-37.8173698,144.9658133,0,7.682,10.7779047
ORDB10088,2018-02-13,09:21:07,Breakfast,TP,"[('Coffee', 2), ('Cereal', 7), ('Pancake', 9), ('Eggs', 2)]",424.25,-37.8249344,144.9921722,0,9.762,12.5070176
ORDX07302,2018-12-22,19:49:51,Dinner,BK,"[('Salmon', 6), ('Pasta', 7), ('Fish&Chips', 3)]",543.5,-37.8180118,144.9480948,0,9.182,18.4245856
ORDA08989,2018-06-16,13:24:30,Lunch,BK,"[('Steak', 6), ('Fries', 7), ('Burger', 10)]",664.0,-37.8201595,145.0139816,0,4.438,12.6052719
ORDY07108,2018-05-28,12:54:05,Lunch,TP,"[('Steak', 8), ('Burger', 8), ('Fries', 7)]",692.0,-37.8224076,144.9831835,0,8.815,12.3937675
ORDC08152,2018-07-20,14:35:29,Lunch,NS,"[('Steak', 2), ('Burger', 6), ('Chicken', 10), ('Salad', 4), ('Fries', 3)]",700.8,-37.8221771,144.9477447,0,9.947,15.2565394
ORDB08590,2018-03-11,10:11:49,Breakfast,TP,"[('Cereal', 8), ('Eggs', 4), ('Coffee', 9)]",323.5,-37.82126,144.982661,0,9.044,12.8160074
ORDK02118,2018-05-08,12:13:31,Lunch,BK,"[('Steak', 2), ('Burger', 2), ('Salad', 5), ('Chicken', 4), ('Fries', 7)]",450.0,-37.8146066,144.9477357,0,9.159,15.1534685
